"","ID","title","description","streetaddress","city","state","amenityfeatures","type","unclear_address","Year","cruisy","full.address","latitude","longitude"
"2959","3972","Company","532-5222 open every day","365 3rd Ave.","Midtown","NY","(*)","Restaurants & Cafes",NA,1991,"FALSE","365 3rd Ave., Midtown, NY",40.7601763,-73.9676469
"2960","3973","La Stanza","355-3787 italian food","953 1st Ave.","Midtown","NY","(MX),(MW)","Restaurants & Cafes",NA,1991,"FALSE","953 1st Ave., Midtown, NY",40.7563246,-73.9643622
"2961","3974","Screening Room Bar & Restaurant","(at Red Zone bar) 582-2222",NA,"Midtown","NY",NA,"Restaurants & Cafes","checked",1991,"FALSE","NA, Midtown, NY",40.76010885,-73.9781688301572
"2962","3975","East Side Club","(6th flr) 753-2222 24hrs, spa","227 E. 56th St.","Midtown","NY","(*),(PC)","Gym/Health Clubs",NA,1991,"FALSE","227 E. 56th St., Midtown, NY",40.7593175,-73.96683
"2963","3976","Islander's Club Travel Company","633-8898/(800)-TIC-CLUB tours, cruises, tickets, etc.","530 W. 23rd St.","Midtown","NY","(IGTA)","Travel Agency or Tour Operators",NA,1991,"TRUE","530 W. 23rd St., Midtown, NY",NA,NA
"2964","3977","Eros I Cinema ","221-2450","732 8th Ave. ","Midtown","NY",NA,"Erotica",NA,1991,"FALSE","732 8th Ave. , Midtown, NY",40.7648556,-73.9842285
"2965","3978","Gaiety Burlesk ","221-8868 live shows","201 W. 46th St.","Midtown","NY",NA,"Erotica",NA,1991,"FALSE","201 W. 46th St., Midtown, NY",40.7569769,-73.9812777
"2966","3979","Ricky's Place","827-0736","210 W. 42nd St. ","Midtown","NY",NA,"Erotica",NA,1991,"FALSE","210 W. 42nd St. , Midtown, NY",40.754121,-73.9824074
"2967","3980","Show Palace","944-7867 live shows, men's shop downstairs","672 8th Ave.","Midtown","NY","(*)","Erotica",NA,1991,"FALSE","672 8th Ave., Midtown, NY",40.7648556,-73.9842285
"2968","3981","Grand Central & Penn Stations ",NA,NA,"Midtown","NY","Cruisy Area,(AYOR)","Cruising Areas","checked",1991,"TRUE","NA, Midtown, NY",40.76010885,-73.9781688301572
"2969","3982","Port Authority Bldg. ",NA,NA,"Midtown","NY","Cruisy Area,(AYOR)","Cruising Areas","checked",1991,"TRUE","NA, Midtown, NY",40.76010885,-73.9781688301572
"2970","3983","Open Quest Institute ","(800)992-9239 24 hours Crisis Hotline ",NA,"Uptown","NY",NA,"Info Lines & Services","checked",1991,"FALSE","NA, Uptown, NY",43.48462395,-75.3407228285704
"2971","3984","Bike Stop West ","874-9014","230 W. 75th St. ","Uptown","NY","(NH)","Bars/Clubs",NA,1991,"FALSE","230 W. 75th St. , Uptown, NY",NA,NA
"2972","3985","Brandy's","650-1944 piano bar ","235 E. 84th St.","Uptown","NY","(MX),(E)","Bars/Clubs",NA,1991,"FALSE","235 E. 84th St., Uptown, NY",NA,NA
"2973","3986","Broadway Baby","724-6868 cabaret, piano bar, opens 7:30pm","407 Amsterdam ","Uptown","NY","(MX),(E),(F)","Bars/Clubs",NA,1991,"FALSE","407 Amsterdam , Uptown, NY",NA,NA
"2974","3987","Candle Bar","874-9155 2pm-4am","309 Amsterdam ","Uptown","NY","(*),(LV)","Bars/Clubs",NA,1991,"FALSE","309 Amsterdam , Uptown, NY",NA,NA
"2975","3988","Suzanne Bartsch Party at the Copacabana ","741-3120 10:30pm last Thurs of month","10 E. 60th St.","Uptown","NY","(MX),(D),(E)","Bars/Clubs",NA,1991,"FALSE","10 E. 60th St., Uptown, NY",NA,NA
"2976","3989","Townhouse of New York, The","754-4649 gentlemen's piano bar, opens 4pm","236 E. 58th St. ","Uptown","NY","(*),(P),(E)","Bars/Clubs",NA,1991,"FALSE","236 E. 58th St. , Uptown, NY",NA,NA
"2977","3990","Works, The","799-7365 2pm-4am","428 Columbus ","Uptown","NY","(*),(V),(YC)","Bars/Clubs",NA,1991,"FALSE","428 Columbus , Uptown, NY",NA,NA
"2978","3991","Pacos Odysseys ","#PH 'W' 874-8963","215 W. 88th St.","Uptown","NY","(IGTA)","Travel Agency or Tour Operators",NA,1991,"FALSE","215 W. 88th St., Uptown, NY",NA,NA
"2979","3992","Circle of More Light","(PLGC) (West Park Presb Church) 866-3580 Presbyterian outreach, 6:30pm Wed","Amsterdam Ave. & 86th St.","Uptown","NY",NA,"Religious Institutions","checked",1991,"FALSE","Amsterdam Ave. & 86th St., Uptown, NY",NA,NA
"2980","3993","Maranatha ","(Riverside Church) 222-5900 support group, call for times ","490 Riverside Dr. ","Uptown","NY",NA,"Religious Institutions",NA,1991,"FALSE","490 Riverside Dr. , Uptown, NY",NA,NA
"2981","3994","Come Again","308-9394 adult toy store","353 E. 53rd St.","Uptown","NY",NA,"Erotica",NA,1991,"FALSE","353 E. 53rd St., Uptown, NY",NA,NA
"2982","3995","Les Hommes Book Shop",NA,"217 W. 80th St. at Broadway","Uptown","NY",NA,"Erotica","checked",1991,"FALSE","217 W. 80th St. at Broadway, Uptown, NY",NA,NA
"2983","3996","Central Park-Bethesda Fountain & the Rambles ",NA,"(W. side btwn 72nd & 96th)","Uptown","NY","Cruisy Area,(AYOR)","Cruising Areas","checked",1991,"TRUE","(W. side btwn 72nd & 96th), Uptown, NY",NA,NA
"2984","3997","Columbia University Schermerhorn Bldg.",NA,NA,"Uptown","NY","Cruisy Area","Cruising Areas","checked",1991,"TRUE","NA, Uptown, NY",43.48462395,-75.3407228285704
"2985","3998","Riverside Park W. ",NA,"side btwn 72nd & 78th st.","Uptown","NY","Cruisy Area","Cruising Areas","checked",1991,"TRUE","side btwn 72nd & 78th st., Uptown, NY",NA,NA
"2986","3999","Van Cortland Park Broadway & 24th St. ",NA,NA,"The Bronx","NY","Cruisy Area","Cruising Areas","checked",1991,"TRUE","NA, The Bronx, NY",40.8506558,-73.8665241
"2987","4000","Open Quest Institute ","(800)992-9239 24 hour Crisis Hotline",NA,"Brooklyn","NY",NA,"Info Lines & Services","checked",1991,"FALSE","NA, Brooklyn, NY",40.7320821,-73.9543806
"2988","4001","Spectrum ","238-8213 9:30pm-4am Wed-Sun","802 64th St. ","Brooklyn","NY","(*),(MW),(D),(S),(E)","Bars/Clubs",NA,1991,"FALSE","802 64th St. , Brooklyn, NY",40.63297415,-74.0118100466429
"2989","4002","Community Book Store ","783-3075 general books with gay section, 10am-9pm Mon-Fri, 11am-7pm Sat&Sun","143 7th Ave.","Brooklyn","NY","(MX)","Book Stores or Retail Shops",NA,1991,"FALSE","143 7th Ave., Brooklyn, NY",40.67266905,-73.9764557169744
"2990","4003","J. Bette Travel","241-3872","4712 Ave. 'N' Ste. 279","Brooklyn","NY","(IGTA)","Travel Agency or Tour Operators",NA,1991,"FALSE","4712 Ave. 'N' Ste. 279, Brooklyn, NY",NA,NA
"2991","4004","Me Again Tours","852-2327","66 court St.","Brooklyn","NY","(IGTA)","Travel Agency or Tour Operators",NA,1991,"FALSE","66 court St., Brooklyn, NY",40.6917798,-73.9915393
"2992","4005","Reservations World","932-3126/(800)221-6574","2118 Ave. 'X'","Brooklyn","NY","(IGTA)","Travel Agency or Tour Operators",NA,1991,"FALSE","2118 Ave. 'X', Brooklyn, NY",40.592745,-73.9483699305747
"2993","4006","MCC Brooklyn ","373-5356 6pmSun","1012 8th Ave.","Brooklyn","NY",NA,"Religious Institutions",NA,1991,"FALSE","1012 8th Ave., Brooklyn, NY",40.6650074,-73.9802047082256
"2994","4007","Brooklyn's 'Promenade' just off Montague St. ",NA,NA,"Brooklyn","NY","Cruisy Area","Cruising Areas","checked",1991,"TRUE","NA, Brooklyn, NY",40.7320821,-73.9543806
"2995","4008","Canarsie Pier-Exit 13 Belt Pkwy. ","(by car, by night)",NA,"Brooklyn","NY","Cruisy Area","Cruising Areas","checked",1991,"TRUE","NA, Brooklyn, NY",40.7320821,-73.9543806
"2996","4009","Shore Rd. from 95th St. to 3rd Ave.",NA,NA,"Brooklyn","NY","Cruisy Area","Cruising Areas","checked",1991,"TRUE","NA, Brooklyn, NY",40.7320821,-73.9543806
"2997","4010","Open Quest Institute ","(800)992-9239 24 hour Crisis Hotline",NA,"Queens","NY",NA,"Info Lines & Services","checked",1991,"FALSE","NA, Queens, NY",40.6432866,-73.7949275
"2998","4011","Breadstix ","263-0300 7pm-4am ","113-24 Queens Blvd., Forest Hills","Queens","NY","(V),(NH)","Bars/Clubs",NA,1991,"FALSE","113-24 Queens Blvd., Forest Hills, Queens, NY",NA,NA
"2999","4012","Flavors on Sixty-Ninth","429-8501 opens 4pm, dancing Fri & Sat, Sun Brunch","48-10 69th St.","Queens","NY","(MW),(D),(F)","Bars/Clubs",NA,1991,"FALSE","48-10 69th St., Queens, NY",40.73797455,-73.8961918164408
"3000","4013","Friends Tavern","397-7256 4pm-4am","78-11 Roosevelt Ave., Jackson Heights","Queens","NY","(NH)","Bars/Clubs",NA,1991,"FALSE","78-11 Roosevelt Ave., Jackson Heights, Queens, NY",NA,NA
"3001","4014","Haliquin Bar","899-1600 Latino","78-11 Roosevelt, Jackson Heights ","Queens","NY","(MW),(D),(S)","Bars/Clubs",NA,1991,"FALSE","78-11 Roosevelt, Jackson Heights , Queens, NY",NA,NA
"3002","4015","Hatfields ","261-8484 9pm-4am","126-10 Queens Blvd., Kew Gardens ","Queens","NY","(MW),(D),(S)","Bars/Clubs",NA,1991,"FALSE","126-10 Queens Blvd., Kew Gardens , Queens, NY",40.71374,-73.8298867
"3003","4016","Love Boat","Latino","77-02 Broadway, Elmhurst","Queens","NY","(NH),(S)","Bars/Clubs",NA,1991,"FALSE","77-02 Broadway, Elmhurst, Queens, NY",40.737599,-73.8772349
"3004","4017","Magic Touch","429-8605 Latin night Wed, 4pm-4am","73-13 37th Ave., Jackson Heights","Queens","NY","(*),(M),(D),(S)","Bars/Clubs",NA,1991,"FALSE","73-13 37th Ave., Jackson Heights, Queens, NY",40.7506235,-73.8760288
"3005","4018","Silver Lining","354-9641 9pm-4am","175 Cherry Ln., Floral Park","Queens","NY","(MW),(D),(V),(YC),(S)","Bars/Clubs",NA,1991,"FALSE","175 Cherry Ln., Floral Park, Queens, NY",NA,NA
"3006","4019","Station House Pub","785-9808 noon-4am","3547 Merrick Rd., Seaford","Queens","NY","(LV),(CW),(F)","Bars/Clubs",NA,1991,"FALSE","3547 Merrick Rd., Seaford, Queens, NY",NA,NA
"3007","4020","Northern Men's Sauna","359-9817 opens at noon","3365 Farrington St., Flushing ","Queens","NY","(PC)","Gym/Health Clubs",NA,1991,"FALSE","3365 Farrington St., Flushing , Queens, NY",40.766745,-73.832714
"3008","4021","Elysian Fields Booksellers","424-2789 mail order, send $2.00 for catalog","80-50 Baxter Ave. #339, Elmhurst, 11373","Queens","NY",NA,"Book Stores or Retail Shops",NA,1991,"FALSE","80-50 Baxter Ave. #339, Elmhurst, 11373, Queens, NY",NA,NA
"3009","4022","Kennedy Travel/Pride Tours","347-7433/(800)237-7433","267-10 Hillside Ave., Floral Park","Queens","NY","(*),(IGTA)","Travel Agency or Tour Operators",NA,1991,"FALSE","267-10 Hillside Ave., Floral Park, Queens, NY",NA,NA
"3010","4023","Dignity ","565-2171 5:30pm 1st & 3rd Sun, call for location","P.O. Box 1060, Woodside 11377","Queens","NY",NA,"Religious Institutions","checked",1991,"FALSE","P.O. Box 1060, Woodside 11377, Queens, NY",NA,NA
"3011","4024","Adult Fair Theatre","429-0040","Astoria Blvd. at 90th., Jackson Heights","Queens","NY",NA,"Erotica","checked",1991,"FALSE","Astoria Blvd. at 90th., Jackson Heights, Queens, NY",NA,NA
"3012","4025","Cunningham Park-Union Trnpk.",NA,NA,"Queens","NY","Cruisy Area","Cruising Areas","checked",1991,"TRUE","NA, Queens, NY",40.6432866,-73.7949275
"3013","4026","Flushing Meadows Park- World's Fair site, nr. globe",NA,NA,"Queens","NY","Cruisy Area","Cruising Areas","checked",1991,"TRUE","NA, Queens, NY",40.6432866,-73.7949275
"3014","4027","Forest Park (Kew Gardens)",NA,NA,"Queens","NY","Cruisy Area","Cruising Areas","checked",1991,"TRUE","NA, Queens, NY",40.6432866,-73.7949275
"3015","4028","Queens College","(every good queen should go there)",NA,"Queens","NY","Cruisy Area","Cruising Areas","checked",1991,"TRUE","NA, Queens, NY",40.6432866,-73.7949275
"3016","4029","Riis Park (Rockaway)",NA,NA,"Queens","NY","Cruisy Area","Cruising Areas","checked",1991,"TRUE","NA, Queens, NY",40.6432866,-73.7949275
"3017","4030","EGGO (East End Gay Organization)","324-3699 event calendar & info","P.O. Box 87, Southampton 11968","Long Island/Suffolk CO.","NY",NA,"Info Lines & Services","checked",1991,"FALSE","P.O. Box 87, Southampton 11968, Long Island/Suffolk CO., NY",NA,NA
"3018","4031","Gay Men & Lesbians","(Old Haven Presbyterian Church) 751-2901 men's support group meets 6pm 3rd Sun",NA,"Long Island/Suffolk CO.","NY",NA,"Info Lines & Services","checked",1991,"FALSE","NA, Long Island/Suffolk CO., NY",NA,NA
"3019","4032","Open Quest Institute ","(800)992-9239 24 hour Crisis Hotline",NA,"Long Island/Suffolk CO.","NY",NA,"Info Lines & Services","checked",1991,"FALSE","NA, Long Island/Suffolk CO., NY",NA,NA
"3020","4033","Blanche","694-6906 piano bar, Fri & Sat","47-2 Boundary Ave., South Farmingdale","Long Island/Suffolk CO.","NY","(NH),(E)","Bars/Clubs",NA,1991,"FALSE","47-2 Boundary Ave., South Farmingdale, Long Island/Suffolk CO., NY",NA,NA
"3021","4034","Bunk House","567-2865 8pm-4am Mon-Sat, piano bar 4pm-4am Sun","192 N. Main St., Montauk Hwy., Sayville","Long Island/Suffolk CO.","NY","(*),(D),(LV),(S),(E)","Bars/Clubs",NA,1991,"FALSE","192 N. Main St., Montauk Hwy., Sayville, Long Island/Suffolk CO., NY",NA,NA
"3022","4035","Club 608","661-9580 8pm-4am","608 Sunrise Hwy., W. Babylon","Long Island/Suffolk CO.","NY","(NH),(L)","Bars/Clubs",NA,1991,"FALSE","608 Sunrise Hwy., W. Babylon, Long Island/Suffolk CO., NY",NA,NA
"3023","4036","Club Swamp ","537-3332","Montauk Hwy. at E. Gate Road, East Hampton","Long Island/Suffolk CO.","NY","(*),(D),(YC)","Bars/Clubs","checked",1991,"FALSE","Montauk Hwy. at E. Gate Road, East Hampton, Long Island/Suffolk CO., NY",NA,NA
"3024","4037","Kiss Complex","467-9273 bowling alley on premises","161 Farmardie, Lake Ronkonkoma","Long Island/Suffolk CO.","NY","(MW),(D)","Bars/Clubs",NA,1991,"FALSE","161 Farmardie, Lake Ronkonkoma, Long Island/Suffolk CO., NY",NA,NA
"3025","4038","Millennium","351-1402 10pm-4am Thurs-Sun","1770 New York Ave., Huntington","Long Island/Suffolk CO.","NY","(MX),(D),(E),(V)","Bars/Clubs",NA,1991,"FALSE","1770 New York Ave., Huntington, Long Island/Suffolk CO., NY",NA,NA
"3026","4039","Sizes","665-5175 8pm-4am Wed-Sat, clsd Sun-Tues","8 E. Main St., Bayshore","Long Island/Suffolk CO.","NY","(MW),(D),(S)","Bars/Clubs",NA,1991,"FALSE","8 E. Main St., Bayshore, Long Island/Suffolk CO., NY",NA,NA
"3027","4040","Starz","242-3857 10pm-4am Mon, Wed, & Fri","836 Grand Blvd., Deer Park ","Long Island/Suffolk CO.","NY","(*),(MW),(D),(S),(E)","Bars/Clubs",NA,1991,"FALSE","836 Grand Blvd., Deer Park , Long Island/Suffolk CO., NY",NA,NA
"3028","4041","Thunders","864-1410","894 W. Jericho Trnpk., Smithtown","Long Island/Suffolk CO.","NY","(*),(MW),(D),(YC),(S)","Bars/Clubs",NA,1991,"FALSE","894 W. Jericho Trnpk., Smithtown, Long Island/Suffolk CO., NY",NA,NA
"3029","4042","Underground at Red's","543-4740 9pm-4am Wed-Sun","6096-B Jericho Trnpk., Commack ","Long Island/Suffolk CO.","NY","(MW),(D),(E),(F),(YC)","Bars/Clubs",NA,1991,"FALSE","6096-B Jericho Trnpk., Commack , Long Island/Suffolk CO., NY",NA,NA
"3030","4043","Annex (at Club Swamp)","537-3332","piano bar in summer, 7pm-2am","Long Island/Suffolk CO.","NY","(*),(E)","Restaurants & Cafes","checked",1991,"FALSE","piano bar in summer, 7pm-2am, Long Island/Suffolk CO., NY",NA,NA
"3031","4044","Unitarian Universalist Church ","427-9547 10:30am Sun, houses many groups & social events","109 Browns Rd., Huntington ","Long Island/Suffolk CO.","NY",NA,"Religious Institutions",NA,1991,"FALSE","109 Browns Rd., Huntington , Long Island/Suffolk CO., NY",NA,NA
"3032","4045","Wilde Side ","435-2929/(800)451-0022 bi-monthly","108 Cain Dr., Brentwood","Long Island/Suffolk CO.","NY",NA,"Publications",NA,1991,"FALSE","108 Cain Dr., Brentwood, Long Island/Suffolk CO., NY",NA,NA
"3033","4046","Happy Hours Books","665-8385 periodicals, videos, novelties ","33 W. Main St., Bayshore","Long Island/Suffolk CO.","NY",NA,"Erotica",NA,1991,"FALSE","33 W. Main St., Bayshore, Long Island/Suffolk CO., NY",NA,NA
"3034","4047","Heaven Sent Me","435-1177","108 Cain Dr., Brentwood ","Long Island/Suffolk CO.","NY","(*),(PC)","Erotica",NA,1991,"FALSE","108 Cain Dr., Brentwood , Long Island/Suffolk CO., NY",NA,NA
"3035","4048","'Rest Stops' on Sunrise Hwy-exit both sides W. of Shinnecock Canal",NA,NA,"Long Island/Suffolk CO.","NY","Cruisy Area","Cruising Areas","checked",1991,"TRUE","NA, Long Island/Suffolk CO., NY",NA,NA
"3036","4049","Beach at end of Two Mile Hollow Rd. (go left) (East Hampton)",NA,NA,"Long Island/Suffolk CO.","NY","Cruisy Area","Cruising Areas","checked",1991,"TRUE","NA, Long Island/Suffolk CO., NY",NA,NA
"3037","4050","Fowler Beach (go right) (Southampton)",NA,NA,"Long Island/Suffolk CO.","NY","Cruisy Area","Cruising Areas","checked",1991,"TRUE","NA, Long Island/Suffolk CO., NY",NA,NA
"3038","4051","Jones Beach Dunes & bushes E. of parking field #6",NA,NA,"Long Island/Suffolk CO.","NY","Cruisy Area","Cruising Areas","checked",1991,"TRUE","NA, Long Island/Suffolk CO., NY",NA,NA
"3039","4052","Middle Earth Hotline","679-1111 24hr crisis & referral counseling","2740 Martin Ave., Bellmore","Long Island/Nassau CO.","NY",NA,"Info Lines & Services",NA,1991,"FALSE","2740 Martin Ave., Bellmore, Long Island/Nassau CO., NY",NA,NA
"3040","4053","Open Quest Institute","(800)992-9239 24 hour Crisis Hotline",NA,"Long Island/Nassau CO.","NY",NA,"Info Lines & Services","checked",1991,"FALSE","NA, Long Island/Nassau CO., NY",40.80630545,-73.6845591590754
"3041","4054","Cheeks ","431-5700 10pm-4am Tues-Sat","2000 Long Beach Rd., Island Park","Long Island/Nassau CO.","NY","(D),(E),(S),(V)","Bars/Clubs",NA,1991,"FALSE","2000 Long Beach Rd., Island Park, Long Island/Nassau CO., NY",40.615956,-73.6432044223916
"3042","4055","Grand Central ","536-8738/536-4800 8pm-4am Tues-Sat, T-dance 4pm Sun","210 Merrick Rd., Rockville Centre","Long Island/Nassau CO.","NY","(D),(E),(V)","Bars/Clubs",NA,1991,"FALSE","210 Merrick Rd., Rockville Centre, Long Island/Nassau CO., NY",NA,NA
"3043","4056","Pal Joey's","785-9301 Sun buffet","2475 Jerusalem Ave., North Bellmore","Long Island/Nassau CO.","NY","(*),(NH)","Bars/Clubs",NA,1991,"FALSE","2475 Jerusalem Ave., North Bellmore, Long Island/Nassau CO., NY",NA,NA
"3044","4057","Sand Castles","(718)447-9365 9pm-4am","86 Mills Ave., South Beach","Long Island/Nassau CO.","NY","(*),(MW),(D),(S)","Bars/Clubs",NA,1991,"FALSE","86 Mills Ave., South Beach, Long Island/Nassau CO., NY",NA,NA
"3045","4058","Alternatives Corner Bookstore","483-2050 gay books, 11am-8pm Tues-Fri, til 10pm Thurs, noon-6pm Sat & Sun","675 Woodfield Rd., W. Hempstead","Long Island/Nassau CO.","NY",NA,"Book Stores or Retail Shops",NA,1991,"FALSE","675 Woodfield Rd., W. Hempstead, Long Island/Nassau CO., NY",NA,NA
"3046","4059","Dignity Nassau County","mail access only","P.O. Box 48, East Meadow 11554","Long Island/Nassau CO.","NY",NA,"Religious Institutions","checked",1991,"FALSE","P.O. Box 48, East Meadow 11554, Long Island/Nassau CO., NY",NA,NA
"3047","4060","Rainbow House","282-1135 B&B, year-round, walking distance to Niagara Falls","423 Rainbow Blvd.","Niagara Falls","NY","(MX),(MW)","Accommodations",NA,1991,"FALSE","423 Rainbow Blvd., Niagara Falls, NY",43.0832445,-79.0565355728502
"3048","4061","Nineteenth St. Book & News","284-2214 24hrs","641 19th St.","Niagara Falls","NY",NA,"Erotica",NA,1991,"FALSE","641 19th St., Niagara Falls, NY",43.094684,-79.0387295
"3049","4062","Unique News","282-9282","1907 Main St.","Niagara Falls","NY",NA,"Erotica",NA,1991,"FALSE","1907 Main St., Niagara Falls, NY",43.105824,-79.053114
"3050","4063","Candlelight","358-9649 8pm-4am Tues-Sun, clsd Mon","327 Rte. 9 W.","Nyack","NY","(*),(MW),(D),(S),(E)","Bars/Clubs",NA,1991,"FALSE","327 Rte. 9 W., Nyack, NY",NA,NA
"3051","4064","Coven Cafe","358-9829 11:30am-1am Mon-Thur, til 4am Sat & Sun","162 Main St. ","Nyack","NY","(MX),(MW),(E)","Bars/Clubs",NA,1991,"FALSE","162 Main St. , Nyack, NY",41.09188165,-73.9227413663456
"3052","4065","Coven Cafe","(at Coven Cafe bar) 358-9829 11:30am-11pm Mon-Thurs, til midnight Fri-Sun",NA,"Nyack","NY","(MX),(MW),(E)","Restaurants & Cafes","checked",1991,"FALSE","NA, Nyack, NY",41.091121,-73.9196794
"3053","4066","Blair's Tavern ","561-9071 5pm-2am","30 Marion St. ","Plattsburg","NY","(MX),(MW),(D)","Bars/Clubs",NA,1991,"FALSE","30 Marion St. , Plattsburg, NY",44.698127375,-73.454425
"3054","4067","Congress","486-9068 10:30am-4am Mon-Sat, from 7pm Sun","411 Main St.","Poughkeepsie","NY","(MW),(F)","Bars/Clubs",NA,1991,"FALSE","411 Main St., Poughkeepsie, NY",41.7021141,-73.9229601
"3055","4068","Along River W. end of Main St.",NA,NA,"Poughkeepsie","NY","Cruisy Area","Cruising Areas","checked",1991,"TRUE","NA, Poughkeepsie, NY",41.7065539,-73.9283672
"3056","4069","AA Gay/Lesbian","(St. Luke's) 232-6720 8:30pm Thurs","17 S. Fitzhugh St.","Rochester","NY",NA,"Info Lines & Services",NA,1991,"FALSE","17 S. Fitzhugh St., Rochester, NY",43.1545486,-77.614206987117
"3057","4070","Gay Alliance Hotline","244-8640 11am-2pm Mon, Wed & Fri, 6pm-10pm Sun-Thurs",NA,"Rochester","NY",NA,"Info Lines & Services","checked",1991,"FALSE","NA, Rochester, NY",42.7081992,-77.7107267
"3058","4071","Gay Coffeehouse","(GAGU Lounge) 244-8640 meets 8pm-midnight Sat","713 Monroe Ave.","Rochester","NY",NA,"Info Lines & Services",NA,1991,"FALSE","713 Monroe Ave., Rochester, NY",43.1437537,-77.5890136
"3059","4072","Anthony's","325-1350/2060 noon-2am","522 Main St. E.","Rochester","NY","(MW),(NH)","Bars/Clubs",NA,1991,"FALSE","522 Main St. E., Rochester, NY",43.1117056877009,-77.4855735154738
"3060","4073","Avenue Pub","244-4960 4pm-2am","522 Monroe Ave.","Rochester","NY","(*),(D),(NH)","Bars/Clubs",NA,1991,"FALSE","522 Monroe Ave., Rochester, NY",43.1463683,-77.5930864
"3061","4074","Bachelor Forum","271-6930 1pm-2am","670 University Ave.","Rochester","NY","(LV),(L)","Bars/Clubs",NA,1991,"FALSE","670 University Ave., Rochester, NY",43.1561404,-77.5847326
"3062","4075","Forty Union","325-6216 piano bar","40 S. Union St.","Rochester","NY","(MW),(E),(F)","Bars/Clubs",NA,1991,"FALSE","40 S. Union St., Rochester, NY",43.1539693,-77.5973767
"3063","4076","Gallery ","232-1734 10am-2am","113 State St. ","Rochester","NY","(MW),(NH),(F)","Bars/Clubs",NA,1991,"FALSE","113 State St. , Rochester, NY",43.1574253,-77.6145198
"3064","4077","Jazzberry's Uptown ","to open spring '90","50 East Ave.","Rochester","NY","(MX),(MW)","Bars/Clubs",NA,1991,"FALSE","50 East Ave., Rochester, NY",43.1573451,-77.6025668
"3065","4078","Liberty","232-2240 9pm-2am Mon-Thurs, til 4am Fri/Say, 3pm-2am Sun","117 Liberty Pole Way","Rochester","NY","(*),(D),(V),(YC),(S)","Bars/Clubs",NA,1991,"FALSE","117 Liberty Pole Way, Rochester, NY",43.1598701,-77.6040603
"3066","4079","Mike's State Street Pub","232-9303 noon-2am","139 State St.","Rochester","NY","(MW),(D),(E),(OC),(P)","Bars/Clubs",NA,1991,"FALSE","139 State St., Rochester, NY",43.1577575,-77.6149969
"3067","4080","Tara","232-4719 piano bar, noon-2am","153 Liberty Pole Way","Rochester","NY","(*),(MW),(NH),(E),(OC)","Bars/Clubs",NA,1991,"FALSE","153 Liberty Pole Way, Rochester, NY",43.1601619,-77.6042518
"3068","4081","Two Twelve Club","235-9771 8am-11pm Mon-Thurs, til 2am Fri & Sat, opens noon Sun","212 Colvin St.","Rochester","NY","(MW)","Bars/Clubs",NA,1991,"FALSE","212 Colvin St., Rochester, NY",43.1546178464931,-77.6410252126125
"3069","4082","Forty Union","(at Forty Union bar) 325-6216 lunch 11:30-2:30 M-F, dinner 5-10 M-Th, til mid Fri, 6-11pm Sat",NA,"Rochester","NY","(MW),(E)","Restaurants & Cafes","checked",1991,"FALSE","NA, Rochester, NY",42.7081992,-77.7107267
"3070","4083","Gallery","(at Gallery bar) 232-1734 Italian cuisine, 11:30am-2am cocktails",NA,"Rochester","NY","(MX),(MW),(NH)","Restaurants & Cafes","checked",1991,"FALSE","NA, Rochester, NY",42.7081992,-77.7107267
"3071","4084","Rochester Body Club","454-1074 24 hrs ","109 Liberty Pole Way","Rochester","NY","(PC)","Gym/Health Clubs",NA,1991,"FALSE","109 Liberty Pole Way, Rochester, NY",43.1597219,-77.604257
"3072","4085","Village Green Books","723-1600 some gay titles, 9am-11pm Sun-Thurs, til midnight Fri & Sat","1954 Westridge Rd.","Rochester","NY",NA,"Book Stores or Retail Shops",NA,1991,"FALSE","1954 Westridge Rd., Rochester, NY",NA,NA
"3073","4086","Village Green Books","461-5380","766 Monroe Ave.","Rochester","NY",NA,"Book Stores or Retail Shops",NA,1991,"FALSE","766 Monroe Ave., Rochester, NY",43.1433236,-77.587642
"3074","4087","Wild Seeds Bookstore & Cafe","244-9310 lesbian/gay bookstore, 11am-7pm Tues-Sat, noon-5 Sun, clsd Mon","704 University Ave.","Rochester","NY",NA,"Book Stores or Retail Shops",NA,1991,"FALSE","704 University Ave., Rochester, NY",43.1557231,-77.5838622
"3075","4088","Dignity/Integrity ","328-9758 5pm Sun","17 S. Fitzhugh","Rochester","NY",NA,"Religious Institutions",NA,1991,"FALSE","17 S. Fitzhugh, Rochester, NY",NA,NA
"3076","4089","MCC Open Arms ","271-8478 6pm Sun","243 Rosedale St.","Rochester","NY",NA,"Religious Institutions",NA,1991,"FALSE","243 Rosedale St., Rochester, NY",43.14055915,-77.5821588998924
"3077","4090","Nayim","442-3363/546-1381 Jewish gays, 7:30pm 2nd Sun","713 Monroe Ave.","Rochester","NY",NA,"Religious Institutions",NA,1991,"FALSE","713 Monroe Ave., Rochester, NY",43.1437537,-77.5890136
"3078","4091","Empty Closet","461-1151","713 Monroe Ave.","Rochester","NY",NA,"Publications",NA,1991,"FALSE","713 Monroe Ave., Rochester, NY",43.1437537,-77.5890136
"3079","4092","New Clinton Book Mart","325-9322 24hrs","115 N. Clinton","Rochester","NY",NA,"Erotica",NA,1991,"FALSE","115 N. Clinton, Rochester, NY",NA,NA
